time,latitude,longitude,value
2022-01-06,36.5,24.5,127.35836207866669
2022-01-06,36.5,25.5,131.89855962991714
2022-01-06,37.5,19.5,129.22100722789764
2022-01-06,37.5,20.5,125.84496289491652
2022-01-06,37.5,21.5,123.51665645837784
2022-01-06,37.5,23.5,129.57025319337845
2022-01-06,37.5,24.5,133.17912817001343
2022-01-06,37.5,25.5,129.68666851520538
2022-01-06,38.5,19.5,124.09873306751253
2022-01-06,38.5,20.5,121.88684195280076
2022-01-06,38.5,21.5,121.30476534366608
2022-01-06,38.5,23.5,125.26288628578186
2022-01-06,38.5,24.5,136.20592653751373
2022-01-06,38.5,25.5,137.1372491121292
2022-01-06,39.5,19.5,118.56900528073312
2022-01-06,39.5,20.5,117.98692867159843
2022-01-06,39.5,23.5,130.96723705530167
2022-01-06,39.5,24.5,138.4178176522255
2022-01-06,39.5,25.5,138.4178176522255
2022-01-06,40.5,19.5,125.96137821674348
2022-01-06,40.5,24.5,134.22686606645584
2022-01-06,40.5,25.5,135.04177331924438
2022-01-06,40.5,27.5,142.72518455982208
2022-01-06,40.5,28.5,140.86253941059113
2022-01-06,41.5,19.5,135.15818864107132
2022-01-06,41.5,27.5,136.4387571811676
2022-01-06,41.5,28.5,138.88347893953323
2022-01-07,34.5,19.5,132.01497495174408
2022-01-07,34.5,20.5,132.7134668827057
2022-01-07,34.5,21.5,134.22686606645584
2022-01-07,34.5,22.5,130.50157576799393
2022-01-07,34.5,23.5,127.94043868780136
2022-01-07,34.5,24.5,122.11967259645462
2022-01-07,34.5,25.5,119.90778148174286
2022-01-07,34.5,26.5,124.33156371116638
2022-01-07,34.5,27.5,128.17326933145523
2022-01-07,34.5,28.5,127.59119272232056
2022-01-07,35.5,19.5,144.1221684217453
2022-01-07,35.5,20.5,138.53423297405243
2022-01-07,35.5,21.5,131.66572898626328
2022-01-07,35.5,22.5,135.740265250206
2022-01-07,35.5,23.5,128.0568540096283
2022-01-07,35.5,24.5,128.98817658424375
2022-01-07,35.5,25.5,121.53759598731996
2022-01-07,35.5,26.5,123.16741049289703
2022-01-07,35.5,27.5,120.60627341270448
2022-01-07,35.5,28.5,127.82402336597444
2022-01-07,36.5,19.5,142.84159988164902
2022-01-07,36.5,20.5,137.1372491121292
2022-01-07,36.5,21.5,134.22686606645584
2022-01-07,36.5,22.5,137.60291039943695
2022-01-07,36.5,23.5,130.15232980251312
2022-01-07,36.5,24.5,130.61799108982086
2022-01-07,36.5,25.5,128.0568540096283
2022-01-07,36.5,26.5,129.91949915885925
2022-01-07,36.5,27.5,129.33742254972458
2022-01-07,36.5,28.5,125.96137821674348
2022-01-07,37.5,19.5,138.30140233039856
2022-01-07,37.5,20.5,142.95801520347595
2022-01-07,37.5,21.5,144.8206603527069
2022-01-07,37.5,23.5,126.776285469532
2022-01-07,37.5,24.5,128.87176126241684
2022-01-07,37.5,25.5,133.7612047791481
2022-01-07,37.5,26.5,135.27460396289823
2022-01-07,37.5,27.5,131.20006769895554
2022-01-07,38.5,19.5,146.91613614559174
2022-01-07,38.5,24.5,126.54345482587814
2022-01-07,38.5,25.5,137.37007975578308
2022-01-07,39.5,23.5,140.04763215780258
2022-01-07,39.5,24.5,141.095370054245
2022-01-07,39.5,25.5,138.65064829587936
2022-01-07,40.5,23.5,145.05349099636078
2022-01-07,40.5,24.5,138.30140233039856
2022-01-07,40.5,25.5,137.83574104309082
2022-01-07,40.5,27.5,138.65064829587936
2022-01-07,40.5,28.5,140.3968781232834
2022-01-07,41.5,26.5,154.36671674251556
2022-01-07,41.5,28.5,148.54595065116882
2023-01-01,34.5,19.5,119.90778148174286
2023-01-01,34.5,20.5,103.08576747775078
2023-01-01,34.5,21.5,106.46181181073187
2023-01-01,34.5,22.5,102.1544449031353
2023-01-01,34.5,23.5,99.70972314476968
2023-01-01,34.5,24.5,102.44548320770264
2023-01-01,34.5,25.5,102.1544449031353
2023-01-01,34.5,26.5,104.07529771327972
2023-01-01,34.5,27.5,109.60502550005911
2023-01-01,34.5,28.5,112.45720088481904
2023-01-01,35.5,19.5,111.00200936198236
2023-01-01,35.5,20.5,111.93333193659782
2023-01-01,35.5,21.5,106.63643479347228
2023-01-01,35.5,22.5,103.9588823914528
2023-01-01,35.5,23.5,104.24992069602013
2023-01-01,35.5,24.5,108.73191058635712
2023-01-01,35.5,25.5,107.1603037416935
2023-01-01,35.5,26.5,108.44087228178978
2023-01-01,35.5,27.5,108.61549526453018
2023-01-01,35.5,28.5,115.42579159140588
2023-01-01,36.5,19.5,113.33031579852104
2023-01-01,36.5,20.5,115.60041457414628
